"97:...个影响因素外，模型结果还揭示出另外几个有趣的现象。在其他条件不变的前提下，个体户与合伙经营比外资企业更加倾向于口头协议;特别是个体户加显著地偏向于维持与其第一个客户间的业务关系。另外，企业初建时的投资规模与合同形式有显著关联:若企业的初始投资大于100万元，则会显著地偏向于正式的书面合同。最后，相比于9”年代初期建立的企业，新世纪成立的企业加偏好于书面合同，这说明珠三角地区的商业运作逐步正规化，使用书面合同已经逐渐成为一种商业规范，即使是新兴的企业也越来越多地遵从这一规则。同时，2002年以后成立的企业加乐于维护与第一个客户的商业合作关系。		  【文件名:\当代\CWAC\ASJ0112.txt	文章标题:	作者:】
",v,1
"98:...市理论的承前启后的推动进入社会学的主导话语,再到抽象、上升为社会理论。在这种变化中,“人们将获得一种更加接近于日常生活的鲜活的社会学，因为这样的社会学不能把人类生活的一些终极因素置诸脑后而不顾”。		  【文件名:\当代\CWAC\ASJ0113.txt	文章标题:	作者:】
",v,0
"99:　　通过持续的环保宣传教育和一系列的环保活动，可以形成渗透性的效果。社区的居民更加关注环境质量。居民在使自己的行为环保化的同时，也使自己的文明素养程度提高。而且，在一个环境优美的社区里...		  【文件名:\当代\CWAC\ASL0114.txt	文章标题:	作者:】
",v,0
"100:　　回顾在微软实习的经历，我觉得几个月来的努力使我对自己的职业规划更加清楚，明白了自己的求职方向，同时也学到了很多职场技巧。但从根本上说，能力的大幅提高则是令我最为兴奋的，...		  【文件名:\当代\CWAC\ASL0115.txt	文章标题:	作者:】
",a,0
"101:...意义，通过实习我了解了公司到底想要什么样的学生，知道了自己适合或喜欢从事什么样的职业，自己的职业方向更加清晰，求职的目标性更强。		  【文件名:\当代\CWAC\ASL0115.txt	文章标题:	作者:】
",a,0
"102:　　由于时间比较仓促，手册中难免会有疏漏及不妥之处，还希望广大读者不吝赐教，使其能够更加完善，以更好地服务于即将实习的同学。我们的联系方式：nkscda@163.com。		  【文件名:\当代\CWAC\ASL0115.txt	文章标题:	作者:】
",a,0
"103:...，激发学生取得社会成就的愿望，为学生提供与更多的同伴以及成年人相处的经验与机会，使学生步入社会后能够更加自如地迎接各种挑战。学校还有独特的地位、角色、亚文化、价值标准、传统，甚至仪式或礼节。学校里的主属关系...		  【文件名:\当代\CWAC\ASM0116.txt	文章标题:	作者:】
",a,0
"105:...到虎旁，脱了衣服躺在母虎嘴前。但是，母虎已濒于死亡，连吃肉的气力也没有了。见此情景，萨埵太子救虎之心更加迫切。他想，若再延误时间，这八条生命就将完结，自己将永远受到自己良心的谴责。他急切地爬到崖上，默默地祈...		  【文件名:\当代\CWAC\AST0119.txt	文章标题:	作者:】
",a,0
"106:...资源、环保政策失误的无情批判。在他的笔下，那些人们习以为常的事物，都被赋予了深刻的内涵，从而促使我们更加客观地从整体上去思考人类与自然的关系以及在自然中的地位一		  【文件名:\当代\CWAC\AST0119.txt	文章标题:	作者:】
",a,0
"107:...知识的教育，但二者的不同之处是：作为一名科学家，从业经验经常显得不那么重要。诺贝尔奖从来都不是根据谁更加德高望重来评的。伟大的爱因斯坦甚至说过""经验不过是十六岁以前的成见""这样的话。科学家和专业人士，作为人...		  【文件名:\当代\CWAC\CAB0120.txt	文章标题:	作者:】
",a,1
"108:...解了，对项目建议书、业务约定书和管理建议书的区别了然于胸了，对声明书和会计师的勤勉职责之间的微妙关系更加明确了。正是循着这样一种曲径通幽的写作路径，作者成功的把我们引入了审计的殿堂，而且他会让你相信，在这里...		  【文件名:\当代\CWAC\CAB0120.txt	文章标题:	作者:】
",a,0
"109:...06年2月15日财政部颁布新准则时,社会上曾一度产生了不小的恐慌,有的人甚至担忧/会计盈余操纵会变得更加不可控了0、/股市泡沫可能会加剧0、/上市公司中的草鸡要变凤凰了0等等,似乎盈余管理会因会计准则的全面施行而泛滥,会计的/天下0就要因新准则而大乱了,这显然与上述观点具有一定的代表性和影响力有着紧密关系。其实,盈余管理的理论基础和动因是什么,在理论界早有研究,盈余管理的理论基础主要有/产权理论说0、/契约理论说0、/委托代理理论说0和/博弈理论说0等。/产权理论说0认为:由于企业所有权与经营权相分离,导致了企业控制权和剩余索取权相互分离,实际拥有公司控制权的管理层并不拥有剩余收益的索取权,因此他们不会有动力去利用他们的权力追求股东收益的最大化,而更在意如何使他们聘任期内自身收益的最大化,于是盈余管理行为便应运而生了。/契约理论说0认为:企业的实质是/一系列契约的联结(n exu s of con tracts)0,由于缔结契约的各方涉及多个利益主体,各利益主体的目标不完全一致,加之契约本身具有刚性和不完备性,各利益主体(各契约关系人)不可避免地存在矛盾冲突,即契约摩擦(魏明海,2...		  【文件名:\当代\CWAC\CAJ0127.txt	文章标题:	作者:】
",a,0
"110:...与计量中引入了公允价值计量属性,但相对于国际会计准则而言,我国的公允价值使用的前提、范围及具体方法上更加谨慎,这既是对我国过去曾使用公允价值计量属性出现问题的总结和改进,也是基于我国国情,减少公允价值被滥用...		  【文件名:\当代\CWAC\CAJ0127.txt	文章标题:	作者:】
",a,0
