"262:2．宪法越发贴近民众生活。宪法是治理国家的基本规则和形式的长期实践经验积累的表现。中国宪法是在中国特定社会背景下产...		  【文件名:\当代\CWAC\LCB0238.txt	文章标题:	作者:】
",2
"263:...差异，另一方面在各自发展过程中也借鉴了他方有益的文化形式。总的来说，战后世界各国宪法对文化制度的规定越发丰富和完善，其主要内容包括：第一，国家的基本文化政策。第二，发展教育事业。第三，发展科学事业。第四，发...		  【文件名:\当代\CWAC\LCB0238.txt	文章标题:	作者:】
",1
"264:...差异，另一方面在各自发展过程中也借鉴了他方有益的文化形式。总的来说，战后世界各国宪法对文化制度的规定越发丰富和完善，其主要内容包括：第一，国家的基本文化政策。第二，发展教育事业。第三，发展科学事业。第四，发...		  【文件名:\当代\CWAC\LCB0238.txt	文章标题:	作者:】
",1
"265:...此，在我国，实现人民当家作主的民主形式多种多样，不仅包括人民代表大会制度，而且包括比人民代表大会制度越发广泛的多种形式。但在这诸种民主形式中，人民代表大会制度是最基本的。也就是说人民代表大会制度是我国实现社...		  【文件名:\当代\CWAC\LCB0238.txt	文章标题:	作者:】
",0
"267:由于修改程序的不同，成文宪法又可分为刚性宪法和柔性宪法。刚性宪法指宪法须经过比修改普通法律越发严格的程序才能加以修改。绝大多数国家成文宪法的修改程序都比修改普通法律复杂。中国1982年宪法规定：""宪法的修改，由全...		  【文件名:\当代\CWAC\LCE0239.txt	文章标题:	作者:】
",0
"268:...要坚持正确政治方向，坚定不移走中国特色社会主义政治发展道路，坚持国家一切权力属于人民的宪法理念，发展越发广泛、加充分、加健全的人民民主，最广泛地动员和组织人民依照宪法和法律规定行使国家权力，共同建设，共同享有，共同发展，成为国家、社会和自己命运的主人。二是要落实依法治国基本方略，加快建设社会主义法治国家，以宪法为最高法律规范，维护社会主义法制的统一和尊严，全面推进科学立法、严格执法、公正司法、全民守法进程，维护社会公平正义。三是要坚持人民主体地位，切实保障公民享有权利和履行义务，宪法的根基在于人民发自内心的拥护，宪法的伟力在于人民出自真诚的信仰，只有保证公民在法律面前一律平等，尊重和保障人权，保证人民依法享有广泛的权利和自由，宪法才能深入人心，走入人民群众，宪法实施才能真正成为全体人民的自觉行动。要在全社会牢固树立宪法和法律的权威，让广大人民群众充分相信法律、自觉运用法律，使广大人民群众认识到宪法不仅是全体公民必须遵循的行为规范，而且是保障公民权利的法律武器。四是要坚持党的领导，加注重改进党的领导方式和执政方式，依法治国首先是依宪治国，依法执政关键是依宪执政，党领导人民制定宪法和法...		  【文件名:\当代\CWAC\LCE0239.txt	文章标题:	作者:】
",0
"269:...定他人的罪。他的关注点是维持民众对法律的尊重，他同时认为因干出错事而引起的失误比起因遗漏而引起的失误越发可怕。		  【文件名:\当代\CWAC\LCE0262.txt	文章标题:	作者:】
",0
"270:...本来就与维护宪法的尊严问题具有直接联系的官方治理程序性违法运动,竟然不从宪法和宪法性权利的实施中寻找越发可靠的法律资源。		  【文件名:\当代\CWAC\LCJ0246.txt	文章标题:	作者:】
",0
"271:...释者再根据正义理念与文字表述,联系社会现实解释法律;再重复上面的过程。这种过程循环往复,从而使成文法越发完善,使司法不断地追求和实现正义。所以,不要以为,只有批判法条才有利于完善成文刑法,事实上,解释刑法本...		  【文件名:\当代\CWAC\LCJ0264.txt	文章标题:	作者:】
",0
"272:③制定和修改程序上，宪法比其他法律越发严格。		  【文件名:\当代\CWAC\LCM0255.txt	文章标题:	作者:】
",0
"273:（2）范围不同：公民的范围比人民的范围越发广泛，公民中除包括人民外，还包括敌人。		  【文件名:\当代\CWAC\LCM0255.txt	文章标题:	作者:】
",0
"274:（3）由于宪法是国家根本法，因此宪法的解释程序比普通法律的解释程序越发严格。		  【文件名:\当代\CWAC\LCM0255.txt	文章标题:	作者:】
",0
"275:３、在制定和修改的程序上，宪法比其他法律越发严格		  【文件名:\当代\CWAC\LCM0256.txt	文章标题:	作者:】
",0
"276:②宪法内容越发丰富完备，不再仅仅是政治法，而是社会法		  【文件名:\当代\CWAC\LCM0256.txt	文章标题:	作者:】
",2
"277:②宪法越发贴近民众生活		  【文件名:\当代\CWAC\LCM0256.txt	文章标题:	作者:】
",2
"278:(2)直接选举中提名、酝酿候选人的程序。修改后的选举法对此规定得越发详细，区分了两种情况：		  【文件名:\当代\CWAC\LCM0256.txt	文章标题:	作者:】
",0
"279:...格。""""刑法的作用，不仅仅在于注释现行刑法，而且还应当能够理性地指导刑法规范的创制、修订，引导和培育越发合乎理性的司法习惯。 		  【文件名:\当代\CWAC\LCM0273.txt	文章标题:	作者:】
",0
"280:...《最高人民法院工作报告&amp;gt;，从形式到内容都发生了明显的变化:报告文风简朴，文字精练，令人越发关注的是，今年的报告内容由以往主要报告全国法院的工作转变为主要报告最高人民法院自身的工作。最高人民法院...		  【文件名:\当代\CWAC\LCT0257.txt	文章标题:	作者:】
",0
"281:...督机制。资本主义国家更多地强调国家权力之间的制约作用，社会主义国家则不仅强调国家机构内部的监督作用，越发突出人民对国家机构的监督作用。		  【文件名:\当代\CWAC\LCT0257.txt	文章标题:	作者:】
",0
"283:...居的权利和义务、忠实和扶助义务、家事管理权和家事代理权等内容。这些规定将使夫妻人身关系方面的权利义务越发具体,使已婚公民的人身权利得到加有效的法律保障。		  【文件名:\当代\CWAC\LFJ0285.txt	文章标题:	作者:】
",0
"284:...思想准备，这表明她认为离婚才代表其利益，如不及时受理和不判决离婚，反而会构成对其合法权益的损害，可能越发不利于对孕、产妇、婴儿的保护。在上述期间内，男女双方自愿离婚也应准许，只有这样解释才符合《婚姻法》第34条规定的本意。②人民法院认为确有必要受理男方离婚请求的，也不受这一规定的限制，何谓""确有必要""，根据审判实践经验，遇有下列情形时应变通处理：第一，双方确有不能继续共同生活的重大急迫的事由，如一方对另一方有危及生命、人身安全的可能等。应视其迫切性及时受理离婚请求。第二，女方婚后与人通奸以致怀孕，男方提出离婚请求的。法院为防止矛盾加激化，防止意外事故的发生，可以受理男方的离婚请求。但即使如此也要强调对妇女和婴儿的保护。		  【文件名:\当代\CWAC\LFM0289.txt	文章标题:	作者:】
",0
"285:...实践尚未充分发展成为法律的一些问题草拟公约草案，以促进国际法的进步发展。2、编纂现有国际法，使国际法越发精确的条纹化和系统化。		  【文件名:\当代\CWAC\LIE0293.txt	文章标题:	作者:】
",2
"286:...援助，但是联合国及其系统组织（专门机构，基金和方案）还通过许多其他方式，影响着我们的生活并使世界变得越发美好。联合国工作范围广泛又具体，它包括可持续发展、环境和难民保护、救助灾民、打击恐怖主义、推动裁军和不...		  【文件名:\当代\CWAC\LIE0294.txt	文章标题:	作者:】
",0
"287:...员工进行监督，但这一效果显然并不十分理想。由于牵涉到人手和政治利益的原因，许多国家对于风平浪静的表面越发满意，而并不太想让这个国际权威组织处于尴尬之下，这就为可能产生的腐败提供了较为宽松的环境。		  【文件名:\当代\CWAC\LIE0294.txt	文章标题:	作者:】
",0
"288:...及其成员国应对气候变化的态度积极，不反对率先承担责任和义务，在应对气候变化的立法方面也较其他国家显得越发主动和全面。		  【文件名:\当代\CWAC\LIJ0298.txt	文章标题:	作者:】
",0
"289:　　再次，该法是一部以人为本、亲民的法律，也是一部充满自信、心胸开阔之法，向全世界展现了中国越发开放的形象。该法多采双边冲突规范，坚持内外法律平行，平等地保护内外当事人的合法权益，促进和谐的国际民事...		  【文件名:\当代\CWAC\LIJ0299.txt	文章标题:	作者:】
",0
"290:...体成员国在法制方面相互信任并相互承认司法裁决的法律程序,因而,官方形式主义的引渡请求书不再重要,人们越发尊重合作伙伴发出的、具有法律强制力的司法文件,即对逃犯的逮捕令。		  【文件名:\当代\CWAC\LIJ0300.txt	文章标题:	作者:】
",1
"291:...种危害人类基本权利和生存的犯罪的重视并且认识的统一,政治犯罪例外原则的""安全阀""作用越来越降低,人们越发关注不要让这一原则成为犯罪分子躲避制裁的护身符。		  【文件名:\当代\CWAC\LIJ0300.txt	文章标题:	作者:】
",2
"292:...渡的强制性拒绝理由。随着各国人员交往关系的不断密切和国际刑事司法合作关系的日益紧密,越来越越多的国家越发尊重刑事司法管辖的属地原则,松动了对本国国民不引渡原则的适用。		  【文件名:\当代\CWAC\LIJ0300.txt	文章标题:	作者:】
",1
"293:...际社会没有统一的立法机构，国际法的原则、规则和制度只能以条约和习惯作为主要表现形式，因此，编纂工作就越发必要。		  【文件名:\当代\CWAC\LIT0305.txt	文章标题:	作者:】
",0
"294:...论。另外，注意到条约在香港、澳门特别行政区的适用情况，乃至台湾地区的相关情况，条约在中国适用的情况就越发复杂。		  【文件名:\当代\CWAC\LIT0305.txt	文章标题:	作者:】
",0
"295:...(1)和平共处五项原则首先与宪章的宗旨原则相一致，其各项原则都是宪章宗旨和原则的重申、引申和强调，并越发准确地抓住了国际法的基本核心；(2)五项原则对宪章宗旨和原则作了充实和发展，反映了国际关系的新特点和需要，如互利原则、和平共处原则；(3)五项原则作为一个完整的体系，反映出了国际法基本原则之间的内在联系，而且形式上加简练、科学；(4)五项原则由发展中国家首倡，并得到国际社会的公认，成为国际法基本原则，反映了国际社会的...		  【文件名:\当代\CWAC\LIT0305.txt	文章标题:	作者:】
",0
"296:...样其才能现实地代表其国家，贯彻和实施其国家承担的国际法上的权利和义务。新政府承认常常是国际关系中一个越发政治化的敏感问题，各国自主作出的判定和抉择有时会大相径庭。但是，各国行为都不能违背国际法的其他原则和规...		  【文件名:\当代\CWAC\LIT0305.txt	文章标题:	作者:】
",0
"297:...19世纪时，没有写入商法典的也并不等于说它就不能属于商法行为，更何况进入20世纪后，现代市场经济手段越发多样化，因此，能够包括在商法范畴内的行为也就更多了。对此，人们的看法仍有分歧。本书的目的不是想在商法领...		  【文件名:\当代\CWAC\LPB0306.txt	文章标题:	作者:】
",1
"298:...此种情形下，除了债权人受损失之外，对企业及工人无任何损失。因而我们认为，对企业法人应制定比现行破产法越发宽松的破产条件，以保护债权人的利益。否则，按现行破产法规定的""严重亏损、不能清偿债务""为条件，对债权人...		  【文件名:\当代\CWAC\LPB0306.txt	文章标题:	作者:】
",0
"299:...生的告知或通知义务。通过告知或通知，诚信原则不仅使交易相对方免遭不测之损失，而且使交易关系、交易内容越发确定。诚信原则要求商主体从事商行为时本着善意、诚实的内心状态，不得欺诈或进行不正当行为，藉使交易得以确...		  【文件名:\当代\CWAC\LPE0309.txt	文章标题:	作者:】
",0
"301:...营商、居间商已经成为当前商事交易中的重要参与者,他们的出现给企业主带来巨大的收益和便利,使得行业分工越发细化,远距离交易加方便、快捷。基于此,作为21世纪立法的《商法通则》应该对这些新兴的商事辅助人类型及时地进行规制,以保护...		  【文件名:\当代\CWAC\LPJ0316.txt	文章标题:	作者:】
",1
"302:...占有、善意取得、心中保留、取得时效、表见代理以及权利失效---的法理基础。在商法领域,外观主义则具有越发广泛的适用。尽管各国商事立法中并无外观主义的明文表述,但其中充斥体现外观法理的具体制度:不实登记的后果、字号借用的责任、表见商事组织成员及表见商事组织制度。外观主义更是票据行为文义性和无因性的理论基础。因此,外观主义理论虽然产生于民法领域,但在本质上是商法领域中维持、强化交易安全的根本思想[1]。外观主义的适用必须符合其法律构成,外观事实、相对人的合理信赖和本人行为的可归责性是其基本的构成要素。尽管外观主义的基本法律构成在民法领域和商法领域毫无二致,但在合理性的基准判断上,商事外观主义以商人的合理行为为模式,在本人的可归责性之要求上较民法加宽松,从而使得外观主义在商事领域的适用性更强。		  【文件名:\当代\CWAC\LPJ0317.txt	文章标题:	作者:】
",0
"303:...。所以，由《证券法》、《公司法》和相关的其他法律、行政法规共同构成证券法律制度，这是符合实际情况的，越发科学合理。第三，政府债券的发行和交易，由法律、行政法规另行规定。这项规定表明，政府债券是一种证券，但因...		  【文件名:\当代\CWAC\LQB0332.txt	文章标题:	作者:】
",0
"304:...说明书，发行公司债券的申请经批准后，应当公告公司债券募集办法。本条再一次重申了这些规定，可以使发行人越发明确公告证券公开发行募集文件是他们的一项义务。这里应当注意三点：第一，公告的时间应在证券发行申请经核准...		  【文件名:\当代\CWAC\LQB0332.txt	文章标题:	作者:】
",0
"305:...幕人员，也就是确定内幕人员的范围，是非常必要的。这样可以使得禁止内幕交易这一禁止性规则的具体适用对象越发明确，有助于证券监督管理机构以及司法机关等在实际执行中认定内幕人员，使这一禁止性规则具有更强的可操作性...		  【文件名:\当代\CWAC\LQB0332.txt	文章标题:	作者:】
",1
"308:...认真听取了各有关方面及广大宗教人士、穆斯林群众、企业界、专家学者和政府有关部门的意见,在当时尚无其他越发科学准确的权威性界定替代的情况下,条例仍然沿用了暂行规定关于清真食品含义的界定。自治区政府和自治区人大...		  【文件名:\当代\CWAC\LQJ0340.txt	文章标题:	作者:】
",0
"309:...产业的政策法规及其经济分析)民族民俗文化角度的界定一般为展示民族民俗在文化上的意义,因此,在其界定上越发突出和强调民族风俗习惯特点及其社会、文化特点。		  【文件名:\当代\CWAC\LQJ0340.txt	文章标题:	作者:】
",0
"310:...馆人维护图书馆科学有效地运作的权利。""图书馆权利作为一个开放的概念，将随着社会的发展变化而不断变化，越发注重价值判断选择，并且随着不同价值重要性的更迭，其内涵必将加丰富、加具体。		  【文件名:\当代\CWAC\LQJ0347.txt	文章标题:	作者:】
",2
"311:...经济利益和精神价值在流通、传播中实现，当传统的著作权保护和现代的知识共享理念发生冲突时，人们需要一种越发开放的心态、更为广阔的视野。在当代，随着社会不断进步和信息技术迅速发展，著作权合理使用原则尽管遇到前所...		  【文件名:\当代\CWAC\LQJ0347.txt	文章标题:	作者:】
",0
"312:...步细化和补充，并将多年来我市在这方面行之有效的做法和经验融入其中，使政府部门对会计从业人员实施管理时越发有法可依，从而有效制约和惩治会计违法行为，同时对保障会计人员依法履行职责作出细化规定，保证我市会计工作...		  【文件名:\当代\CWAC\LQM0359.txt	文章标题:	作者:】
",0
"313:用益物权在我国物权法类型中居与重要地位，且随着我国市场经济的发展，用益物权的地位和作用将会越发突出，其主要原因在于：		  【文件名:\当代\CWAC\LRB0360.txt	文章标题:	作者:】
",1
"314:5、在强化信誉保障的同时，越发注重物尽其用		  【文件名:\当代\CWAC\LRB0360.txt	文章标题:	作者:】
",0
"315:（3）、是担保物权的实现方式越发透明和公正		  【文件名:\当代\CWAC\LRB0360.txt	文章标题:	作者:】
",x
"316:...面的阐释。1993年的《维也纳宣言和行动纲领》再次重申发展权是一项不可剥夺的人权，从而使发展权的概念越发全面、系统。发展权在坚持个人良好发展的同时，也强调了""集体人权""这一新生概念，也就是要求各国，各民族都...		  【文件名:\当代\CWAC\LRE0361.txt	文章标题:	作者:】
",0
"317:...决易于得到执行等特点。而且，随着人们权利意识的提高，人们对救济也提出了更高的要求，人们渴望救济的获得越发高效率、低费用及意思自治。总之，仲裁是在审判之外发展起来的又一条权利救济途径，一方面它可以弥补诉讼的弊...		  【文件名:\当代\CWAC\LRE0363.txt	文章标题:	作者:】
",0
"318:...决易于得到执行等特点。而且，随着人们权利意识的提高，人们对救济也提出了更高的要求，人们渴望救济的获得越发高效率、低费用及意思自治。总之，仲裁是在审判之外发展起来的又一条权利救济途径，一方面它可以弥补诉讼的弊...		  【文件名:\当代\CWAC\LRJ0365.txt	文章标题:	作者:】
",0
"319:...产权的关系,学生在学校内发生的人身伤害事故,学校公用设施给学生造成的人身财产损害等,其契约关系体现得越发明显。		  【文件名:\当代\CWAC\LRJ0366.txt	文章标题:	作者:】
",0
"320:...以来,中国经济持续快速增长伴随着极其明显的不平衡性发展,尤其是区域间资源优势和经济发展优势之间的反差越发突出,而且差距越来越大。改革开放以来,在全国经济高速增长的过程中,区域之间表现出明显的不平衡,区域经济差距越来越显著。特别是进入20世纪90年代,区域之间的相对差异和绝对差异都呈现出加速扩大的趋势,东部膨胀、西部落后、中部边缘化、东北衰退等问题对中国社会发展和整个现代化战略目标的实现带...		  【文件名:\当代\CWAC\LRJ0368.txt	文章标题:	作者:】
",1
"321:　　越发值得重视的是,农村对劳动力的吸纳能力呈现下降的趋势。当前中国耕地已经减少到人均约112亩。而且,由于人...		  【文件名:\当代\CWAC\LRJ0368.txt	文章标题:	作者:】
",0
"322:...护性措施,来限制企事业单位对外来劳动力的使用,特别是在一些与本地劳动力相竞争的岗位上,这一问题表现得越发突出。户口状况成为城市劳动力市场准入的重要标准,不同的户口所在地或户口性质,决定了劳动力进入何种行业或...		  【文件名:\当代\CWAC\LRJ0368.txt	文章标题:	作者:】
",1
"323:...里人的生存空间,并把城市里的抢劫、盗窃、犯罪等问题归咎在流动人口身上。对于农民工,其他社会群体的歧视越发明显。农民工一开始就是以不平等的身份进入城市的,他们明显处于夹在城市与农村二元社会结构边缘人的特殊社会...		  【文件名:\当代\CWAC\LRJ0368.txt	文章标题:	作者:】
",1
"324:...差、执法犯法突出、司法保护乏力,这些法定权利转变为实然权利有一定的困难。就流动人口而言,权利保障问题越发突出,由于法律本身存在的问题、法律程序较复杂和不合理、诉讼成本过高等原因,许多权利仅仅停留在纸面上。		  【文件名:\当代\CWAC\LRJ0368.txt	文章标题:	作者:】
",1
"325:...纷纷对公民的劳动权作出明确规定，劳动标准、就业保障、反对歧视方面立法的发展尤为突出，劳动法的适用范围越发扩大。		  【文件名:\当代\CWAC\LRT0382.txt	文章标题:	作者:】
",1
"326:...负面作用开始显现，财政不堪重负。各国在社会保障原有的框架内，对社会保障法进行调整，社会保障法律制度将越发趋于完善。		  【文件名:\当代\CWAC\LRT0382.txt	文章标题:	作者:】
",1
"327:在中学的教育中，进化论与神创论之争就越发激烈了，这从美国这个科学最发达的国家的情况就可以看出。		  【文件名:\当代\CWAC\SBB0383.txt	文章标题:	作者:】
",2
"328:...种方式发展的。进化论的综合基本上完成后，达尔文主义者继续对仍然比较粗糙的进化理论进行精雕细刻，以造就越发完善、加实际的学说。同时，他们把进化的思想扩展到生物学的所有分支，以消除进化生物学与生物学其他领域之间的隔阂。...		  【文件名:\当代\CWAC\SBB0383.txt	文章标题:	作者:】
",0
"329:...多细胞生物（图..15）。多细胞生物的出现使得生物体的不同部位可以行使不同的功能，从而有利于进化形成越发复杂的生物。有迹象显示，多细胞生物大约是在..10亿年前出现的。		  【文件名:\当代\CWAC\SBB0383.txt	文章标题:	作者:】
",0
"330:...译了全部64个遗传密码，这样把核酸密码和蛋白质合成联系起来。然后，沃森和克里克等人提出的""中心法则""越发明确地揭示了生命活动的基本过程。1970年特明（H.M.Temin）以在劳斯肉瘤病毒内发现逆转录酶这一...		  【文件名:\当代\CWAC\SBE0386.txt	文章标题:	作者:】
",0
"331:...于生物适应环境有益的特征，并非在进化过程中一定会出现或是被保留。例如拥有更多的手指对人类的生活可能会越发方便，但是这种方便不会增加任何繁殖机会，甚至反而会减少。		  【文件名:\当代\CWAC\SBE0388.txt	文章标题:	作者:】
",0
"332:...不休。西方中世纪教会拥有极大的权力﹐政教是合一的。教会和皇权操控社会一切活动和个人生活细节。学术研究越发不能够逾越教会正统信仰的教导。基督教教会﹐包括天主教﹐和宗教改革产生的宗派﹐相信人是神按神形象创造﹐人...		  【文件名:\当代\CWAC\SBE0388.txt	文章标题:	作者:】
",0
"333:某些基督教团体认为智能设计是同等重要的科学理论(虽属伪科学)，甚至比现有进化论对生命起源问题的解释越发合理。		  【文件名:\当代\CWAC\SBE0388.txt	文章标题:	作者:】
",0
"334:在植物中,谱系偏选和杂交现象越发普遍,无疑增加了筛选DNA条形码的难度,这样就更需要从不同的基因组中选择marker来保证鉴定的准确度。目前在叶绿体...		  【文件名:\当代\CWAC\SBJ0389.txt	文章标题:	作者:】
",0
"335:...有明显的伪造世界历史的事实……因此就认为它的内容并不比印度教徒们的圣书或其他任何一个未开化民族的信仰越发高明些，加值得我相信……我逐渐变得不再相信基督教是神的启示了……不信神就以很缓慢的速度侵入我头脑中，而且最后终于...		  【文件名:\当代\CWAC\SBT0399.txt	文章标题:	作者:】
",0
"336:　　新达尔文主义者把达尔文学说作了“过滤”，使自然选择学说越发突出了。但后来的发展虽名为“综合”，而实际上只是用现代遗传学知识把自然选择学说加以重新解释和改造，并实际上把它看作唯一的进化因素，以致忽视了其他可能的进化因素（如随机因素和生物内在的...		  【文件名:\当代\CWAC\SBT0399.txt	文章标题:	作者:】
",0
"337:...15年，德国物理学家索末菲尔德（A.J.W.Sommerfeld，1868-1951）通过自己的工作越发令人信服地证明了玻尔理论是正确的。他采用了椭圆轨道，把玻尔理论推广到了加复杂的体系，并且根据爱因斯坦相对论所指明的质量和速度的关系而解释了谱线的精细结构，这种精细结构只有用极...		  【文件名:\当代\CWAC\SCB0400.txt	文章标题:	作者:】
",0
"338:...位置）成了困难问题。虽然在周期表中还有一些空位，但安置这么多新元素空位显然是远远不够的。还有一个问题越发使化学家着难。1905年奥托·哈恩（Otto Hahn）试图从放射性钍分离钍失败了，几年后乔治·冯·海...		  【文件名:\当代\CWAC\SCB0400.txt	文章标题:	作者:】
",0
"339:...大，冷却时间和放射性强，对裂变产物元素去污要求高，裂变产物元素的特殊影响更突出，过程化学的研究课题将越发丰富多彩。随着快中子反应堆技术的进步，出现了金属燃料的一体化快堆，其乏燃料的后处理采用熔融电解法。这样...		  【文件名:\当代\CWAC\SCB0400.txt	文章标题:	作者:】
",2
"340:...量不依赖那些高深的数学运算，它们均以简单分子轨道理论为基础，力求提出新概念、新思想和新方法，使之能在越发普遍的范围中广泛使用。这正是当今量子力学与化学结合的基础研究中成功发展的重要特色。		  【文件名:\当代\CWAC\SCB0400.txt	文章标题:	作者:】
",0
"341:有了这些API函数，编出的应用程序会越发安全和高效。进程控制是很有用的综合技术，如何使用命行参数、如何操作环境变量、如何创建进程、如何终止进程...		  【文件名:\当代\CWAC\SCB0415.txt	文章标题:	作者:】
",0
"342:...纪开始，欧洲工业生产蓬勃兴起，推动了医药化学和冶金化学的创立和发展。使炼金术转向生活和实际应用，继而越发注意物质化学变化本身的研究。在元素的科学概念建立后，通过对燃烧现象的精密实验研究，建立了科学的氧化理论...		  【文件名:\当代\CWAC\SCE0401.txt	文章标题:	作者:】
",0
"344:...微量光敏感的物质，如氯化银、溴化银等。还掺进了极微量的敏化剂，如氧化铜等，敏化剂的作用是使玻璃对光线越发敏感。		  【文件名:\当代\CWAC\SCE0401.txt	文章标题:	作者:】
",0
"345:在19世纪无机化学知识逐渐系统化的时候，永斯·贝采利乌斯对分析天平的发明和使用，使测量得到的实验数据越发接近真实值，这样任何一个定律都有一个确凿的事实证明。永斯·贝采利乌斯把测定原子量的很多新方法，新试剂，...		  【文件名:\当代\CWAC\SCE0403.txt	文章标题:	作者:】
",0
"346:...性越来越强，特别是在军事和科研教育方面对计算机的存储空间和运行速度等要求会越来越高。此外计算机的功能越发多元化。		  【文件名:\当代\CWAC\SCE0416.txt	文章标题:	作者:】
",1
"347:...像等多种形式的多媒体信息。多媒体技术可以集图形、图像、音频、视频、文字为一体，使信息处理的对象和内容越发接近真实世界。		  【文件名:\当代\CWAC\SCE0416.txt	文章标题:	作者:】
",0
"348:...方式；而基于B2B，B2C等平台的电子商务，跨越洲际的商务会谈以及电子政务等等为商业与政府办公创造了越发安全，加快捷的环境。但是随之而来的不全是正面的影响，垃圾邮件、网络蠕虫病毒、恶意代码、恶意软件等等也影响者人们...		  【文件名:\当代\CWAC\SCE0419.txt	文章标题:	作者:】
",0
"349:到了60年代，晶体管计算机将其取而代之。晶体管体积更小，速度更快，价格越发低廉，性能加可靠，这使得它们可以被商品化生产。1964年到1972年的计算机一般被称为第三代计算机。大量使用集成电...		  【文件名:\当代\CWAC\SCE0420.txt	文章标题:	作者:】
",0
"350:...机所支持的指令集就是该计算机的机器语言。因此，使用流行的机器语言将会使既成软件在一部新计算机上运行得越发容易。所以对于那些机型商业化软件开发的人来说，它们通常只会关注一种或几种不同的机器语言。		  【文件名:\当代\CWAC\SCE0420.txt	文章标题:	作者:】
",0
"351:...任务的高效算法。该门学科为我们解决确定一个问题在计算机领域内是否可解，如可解其效率如何，以及如何作成越发高效率的程序。时至今日，在计算机科学内已经派生了许多分支，每一个分支都针对不同类别的问题进行深入研究。		  【文件名:\当代\CWAC\SCE0420.txt	文章标题:	作者:】
",0
"352:...甲醇,水等)立即与固体体表的待测物发生作用,发生二维表面的萃取、溶解过程;同时,液滴从表面反弹后形成越发细小的液滴,导致溶剂快速蒸发,发生由液相转变为气相(即相转移)过程,导致电荷残留在溶剂内的待测物分子中...		  【文件名:\当代\CWAC\SCJ0408.txt	文章标题:	作者:】
",0
"354:... PC I等则介于这个范围之间。基于电喷雾技术的常压质谱电离技术在爆炸物检测方面通常比电晕放电技术越发温和。		  【文件名:\当代\CWAC\SCJ0408.txt	文章标题:	作者:】
",0
"355:... I中,样品的主体与电场或带电粒子等隔离,不受刺激性试剂如甲醇、乙酸等的污染,而且是一种比ES I越发温和的软电离技术[76],能够在质谱分析时最大限度地保证样品不受到试剂和操作条件的影响,特别有利于进行...		  【文件名:\当代\CWAC\SCJ0408.txt	文章标题:	作者:】
",0
"356:...体皮肤上的TNT,RDX,NG,HM X和TATP等爆炸物。与DES I等技术相比,ND-EES I越发灵敏,而且具有较强的远程在线分析的能力,这对于安全检测、反恐防爆等具有积极的意义。L i等[33]采用...		  【文件名:\当代\CWAC\SCJ0408.txt	文章标题:	作者:】
",0
"358:...方式、小型化设计和多功能化等方面进行改进和创新,尤其是注重关键步骤1和2中的创新,则有望开发出全新的越发实用的新兴离子化技术与装置。可以预见,新型离子化技术与小型质谱仪结合进行现场分析将成为未来发展的重要趋势,能快速地将质谱技术推广到各种野外环境的现场检测、现场诊断、流程监控、排放物检测与控制、突发事件处理,尤其在临床医学、安全检查等方面。另一方面,常压直接质谱法虽有很高的灵敏度,但在精确定量方面仍然需要有很大的改进[22]。此外,质谱成像是一个新兴的研究热点,高分辨率质谱成像技术能从细胞和亚细胞水平上快速、连续确定生物组织上特定物质的含量、形态及其空间分布等,在生命科学中具有重要作用,特别值得关注。目前,代谢组学研究中的样品主要有尿样和血样,多用于动物代谢组学研究。因此,采用快速质谱分析方法进行生物体的活体代谢组学研究将使相关的代谢组学研究加直接、迅速、方便,也是一个具有前景的重要发展方向。		  【文件名:\当代\CWAC\SCJ0408.txt	文章标题:	作者:】
",0
"359:...].通过系统的结构和非线性光学性质研究,获得了性能比C60(现有公认的最好的有机非线性光学材料之一)越发优秀的非线性光学纳米杂化材料,并且这类材料具有优良的稳定性和溶液可处理性,可望在特种光学器件领域获得应...		  【文件名:\当代\CWAC\SCJ0409.txt	文章标题:	作者:】
",0
"360:...至今,无论在理论还是实验研究方面,石墨烯都展示出重大的科学意义和应用价值.通过在石墨烯功能化领域开展越发广泛深入的研究,除了使人们对这一新型二维纳米材料的本征结构和性质获得加全面深刻的理解外,必将产生一系基于石墨烯的性能加优越的新型材料,从而为实现石墨烯的实际应用奠定科学和技术基础.		  【文件名:\当代\CWAC\SCJ0409.txt	文章标题:	作者:】
",0
"361:总的来讲,纹理特征提取在国际范围内呈现越发灿烂的局面,一方面,人们对已有经典的纹理特征提取方法进行深入研究与扩展;另一方面,新的纹理特征提取方法...		  【文件名:\当代\CWAC\SCJ0421.txt	文章标题:	作者:】
",1
"363:...,事件包括可预期事件(如""政府选举"")和突发事件(如""飞机失事"")。从TD T2开始,话题的定义有了越发广泛的含义,不仅包含了由最初事件引起或导致发生的后续事件,同时还包含了与其直接相关的其他事件或活动。直...		  【文件名:\当代\CWAC\SCJ0423.txt	文章标题:	作者:】
",0
"364:...技术相结合,在研究趋势上逐步面向融入数据挖掘、事件抽取和篇章理解等相关技术。此外,国内相关研究也朝着越发细化(如话题演化趋势的识别与跟踪)和加实用化(如复旦大学媒体计算与W EB智能实验室的""互联网舆情分析跟踪系统""①)的方向发展。		  【文件名:\当代\CWAC\SCJ0423.txt	文章标题:	作者:】
",0
